source,lun_bawang,english,type
kemaloh_lundayeh_dictionary,ukaa-ukaa,very early,word
kemaloh_lundayeh_dictionary,Mukaa teu nalan nabpaa ko'.,We have to leave early tomorrow.,sentence
kemaloh_lundayeh_dictionary,nalan mukaa,leave early in the morning,word
kemaloh_lundayeh_dictionary,ukab,"an opener, key",word
kemaloh_lundayeh_dictionary,ngukab,open,word
kemaloh_lundayeh_dictionary,nengukab,opened by someone,word
kemaloh_lundayeh_dictionary,inukab,opened by someone. Kabin muh tanga' neh nafeh ko'. Please kindly open the door later,word
kemaloh_lundayeh_dictionary,Kabin muh tanga' neh nafeh ko'.,Please kindly open the door later.,sentence
kemaloh_lundayeh_dictionary,mekukab,already opened,word
kemaloh_lundayeh_dictionary,mukab,already opened,word
kemaloh_lundayeh_dictionary,Ecing kegkuh inaa em tekukab neh tanga' neh.,"When I arrived, the door was already opened.",sentence
kemaloh_lundayeh_dictionary,tekukab,already opened by someone,word
kemaloh_lundayeh_dictionary,Ukab,a male personal name,definition
kemaloh_lundayeh_dictionary,ukad,turn over while lying down,word
kemaloh_lundayeh_dictionary,ukak,"peeling or taking off skin, like sugarcane or rattan",definition
kemaloh_lundayeh_dictionary,ngukak,peel or take skin off,word
kemaloh_lundayeh_dictionary,Ngukubih enun iko neh Ukab? What are you peeling off Ukab?,What are you peeling off Ukab?,sentence
kemaloh_lundayeh_dictionary,Inukak idey bulu' luk nan nengalaak nuney neh?,Who has peeled the bamboo in which the nuney was cooked?,sentence
kemaloh_lundayeh_dictionary,kakin,will be peeled off,word
kemaloh_lundayeh_dictionary,Kakin kuh nafeh mo' bulu' nuney dih. Meleu' ineh teh.,The bamboo where the nuney was cooked will be peeled off by me later. It is still too hot to handle.,sentence
kemaloh_lundayeh_dictionary,kaki',ask someone to peel something,word
kemaloh_lundayeh_dictionary,"Abai, kaki' ubud wey neh kenen teu.","Abai, please peel the shoot of the rattan for us to eat.",sentence
kemaloh_lundayeh_dictionary,fingukak,"the implement, like a knife, used to peel something off",definition
kemaloh_lundayeh_dictionary,Karit neh fingukak muh ubud dih.,Use the karit to extract the shoot.,sentence
kemaloh_lundayeh_dictionary,ukang,ask someone to step forward,word
kemaloh_lundayeh_dictionary,ukat,"a digger, a hoe",word
kemaloh_lundayeh_dictionary,Luga' dei' ruma' ukat neh.,Please keep the digger in the house.,sentence
kemaloh_lundayeh_dictionary,ngukat,dig,word
kemaloh_lundayeh_dictionary,Ngukat enun iBelapang neh?,What is Belapang digging?,sentence
kemaloh_lundayeh_dictionary,Inukat kei tengeb abpa' kelatih neh.,We dug the worms at the river bank.,sentence
kemaloh_lundayeh_dictionary,katen,going to be dug,word
kemaloh_lundayeh_dictionary,Tana' suu ineh katen muh nan nibuu dirii dih.,The soil there is going to be dug by us to plant the house posts.,sentence
kemaloh_lundayeh_dictionary,katuh,ask someone to dig (there),word
kemaloh_lundayeh_dictionary,Katuh tana' neh nan nakap kelatih fingeluit teu.,Dig the soil there to find earthworms for our bait.,sentence
kemaloh_lundayeh_dictionary,kata',ask someone to dig (here),word
kemaloh_lundayeh_dictionary,Kata' tana' luk iring kukud kinih.,Please dig the soil near my feet.,sentence
kemaloh_lundayeh_dictionary,mekukat,able to dig,word
kemaloh_lundayeh_dictionary,Mekukat fulu' lubang ku sakol isuut mineh?,Are you able to dig ten holes with your small hoe?,sentence
kemaloh_lundayeh_dictionary,nekukat,was dug by accident,word
kemaloh_lundayeh_dictionary,"Ngukat ubih uwi sen ke' em, nekukat kuh neh ufaa' dih.","I was digging the tapioca, but I accidentally dug the yam.",sentence
kemaloh_lundayeh_dictionary,uke,see ukey,redirect
kemaloh_lundayeh_dictionary,ukem,a variety of tree which bears edible acorns,definition
kemaloh_lundayeh_dictionary,uled ukem,a variety of millipede which rolls itself into a ball when disturbed,definition
kemaloh_lundayeh_dictionary,uken,going to scoop with a ladle,word
kemaloh_lundayeh_dictionary,ooken,going to scoop with a ladle,word
kemaloh_lundayeh_dictionary,ukey,"ascend, climb onto, traverse a slope",word
kemaloh_lundayeh_dictionary,ukit,turning of something upside down,word
kemaloh_lundayeh_dictionary,nungod,suffer from an itch caused by bamboo hair,definition
kemaloh_lundayeh_dictionary,inungar,suffer from an itch caused by bamboo hair,definition
kemaloh_lundayeh_dictionary,"Nur, Buduk","a village in Lawas District, Sarawak",definition
kemaloh_lundayeh_dictionary,nurat,see inurat,redirect
kemaloh_lundayeh_dictionary,nured,see inured,redirect
kemaloh_lundayeh_dictionary,nuren,see inuren,redirect
kemaloh_lundayeh_dictionary,nuror,a variety of fish,word
kemaloh_lundayeh_dictionary,nuruk,channel stream water with bamboo,definition
kemaloh_lundayeh_dictionary,nurun,bring something down,word
kemaloh_lundayeh_dictionary,nurun,descend from a place,word
kemaloh_lundayeh_dictionary,nurur,the rafters of a house,word
kemaloh_lundayeh_dictionary,nuso,"poison, charm someone",definition
kemaloh_lundayeh_dictionary,nusu',plane a board,word
kemaloh_lundayeh_dictionary,nusud,slide a foot forward,word
kemaloh_lundayeh_dictionary,nusui,smear or flatten mud with the feet,definition
kemaloh_lundayeh_dictionary,nusui,massage someone with the legs,definition
kemaloh_lundayeh_dictionary,nutad,see inutad,redirect
kemaloh_lundayeh_dictionary,nutang,see inutang,redirect
kemaloh_lundayeh_dictionary,nutat,see inutat,redirect
kemaloh_lundayeh_dictionary,nutong,"look, stare at",word
kemaloh_lundayeh_dictionary,nutu',cut or chop the branch of a tree,definition
kemaloh_lundayeh_dictionary,nutug,empty a container of its contents by knocking the top part on the floor in an upside down position,definition
kemaloh_lundayeh_dictionary,nutuk bua' lifeu',tell lies,word
kemaloh_lundayeh_dictionary,nutuk bua' lifeu',exaggerate; overstate,word
kemaloh_lundayeh_dictionary,Naa ucet nutuk bua' lifeu'.,Don't tell lies.,sentence
kemaloh_lundayeh_dictionary,nutul,join two or more long hard objects (like sticks) together,definition
kemaloh_lundayeh_dictionary,nutun,try; attempt,word
kemaloh_lundayeh_dictionary,nutun,examine,word
kemaloh_lundayeh_dictionary,nutun,tempt,word
kemaloh_lundayeh_dictionary,nutup,solemnize a marriage,definition
kemaloh_lundayeh_dictionary,nuuk,entrap; entangle,word
kemaloh_lundayeh_dictionary,nuukuh,"short form for enuu kuh (""That's my guess."")",definition
kemaloh_lundayeh_dictionary,nuukuh,I think,word
kemaloh_lundayeh_dictionary,nuukuh,perhaps,word
kemaloh_lundayeh_dictionary,nuukuh,my guess,word
kemaloh_lundayeh_dictionary,nuyung,will ask relatives or fellow villagers to do community work at another's farm,definition
kemaloh_lundayeh_dictionary,obot,arouse someone's anger,definition
kemaloh_lundayeh_dictionary,ood,"an ""L""-shaped stick to hook grass before cutting it",definition
kemaloh_lundayeh_dictionary,ood,"hook nailed on the wall where karit, kelufit, bakang, etc. are hung",definition
kemaloh_lundayeh_dictionary,ood,a hanger,word
kemaloh_lundayeh_dictionary,ngood,hang something on the ood,definition
kemaloh_lundayeh_dictionary,Ngood ticu' muh uwi dih sen ke' em nekood kuh neh kuyu' midih.,I was trying to hook your hand but I accidentally hooked your shirt.,sentence
kemaloh_lundayeh_dictionary,Nekood kuh bua' luk tekito udung kayuh dih.,I managed to hook the fruit which was hanging on top of the tree.,sentence
kemaloh_lundayeh_dictionary,Inood kuh nan ungaa fayo kuyu' kidih.,I hung my shirt on the hook made of deer horn.,sentence
kemaloh_lundayeh_dictionary,mekood,can be hooked,word
kemaloh_lundayeh_dictionary,mekood,able to hook,word
kemaloh_lundayeh_dictionary,ook,a ladle,word
kemaloh_lundayeh_dictionary,ngook,scoop liquid with a ladle,definition
kemaloh_lundayeh_dictionary,Idey nengook abpa' luk bang lacang dih?,Who has scooped the water in the pot?,sentence
kemaloh_lundayeh_dictionary,inook,scooped with ladle by someone,definition
kemaloh_lundayeh_dictionary,Inook iNayung ku keduiit biter dih ret bang lacang.,Nanyung used the ladle to scoop the soup from inside the cooking pot.,sentence
kemaloh_lundayeh_dictionary,ooken,will be scooped with a ladle,definition
kemaloh_lundayeh_dictionary,uken,will be scooped with a ladle,definition
kemaloh_lundayeh_dictionary,Ooka' muh apa' luba' luk bang lacang neh kuan mengetineh.,Please scoop the porridge in the pot for you and your child.,sentence
kemaloh_lundayeh_dictionary,mekook,can be scooped (liquid),word
kemaloh_lundayeh_dictionary,mekook,able to scoop,word
kemaloh_lundayeh_dictionary,ook,an upward look,word
kemaloh_lundayeh_dictionary,Tengook dei' dita' iko.,Please face upwards.,sentence
kemaloh_lundayeh_dictionary,Ngudeh iko ngook-ngook. Enun tengooken(tenguken) muh dei' dita'?,Why are you facing up? What are you looking at up there?,sentence
kemaloh_lundayeh_dictionary,ool,earring,word
kemaloh_lundayeh_dictionary,kool,metal ring used in nose of the kerubau,definition
kemaloh_lundayeh_dictionary,oop,the cutting of the other side of the trunk after cutting the first side to fell a tree,definition
kemaloh_lundayeh_dictionary,ngoop,"do something on the opposite side (especially when notching a tree when felling it), that was done on one side earlier",definition
kemaloh_lundayeh_dictionary,"Tebengen muh feh kayuh neh em, faa tunge' tebengen muh atun em idih iko ngoop tebpeng muh selifaa.","If you fell the tree, cut a notch on this side first and after that do the same to the other side later.",sentence
kemaloh_lundayeh_dictionary,nengoop,someone did the same thing to the other side,definition
kemaloh_lundayeh_dictionary,Idey nengoop tebpeng kayuh neh?,Who notched the other side of the tree?,sentence
kemaloh_lundayeh_dictionary,Inoop iAbai tebpeng kayuh neh inaa.,The notching on the other side of the tree was done by Abai a moment ago.,sentence
kemaloh_lundayeh_dictionary,nekoop,managed or able to cut the other side of the trunk after cutting the first side to fell a tree,definition
kemaloh_lundayeh_dictionary,mekoop,able to cut a tree on both sides (when felling tree),definition
kemaloh_lundayeh_dictionary,moop,able to cut a tree on both sides (when felling tree),definition
kemaloh_lundayeh_dictionary,oor,a reply,word
kemaloh_lundayeh_dictionary,ngoor,reply,word
kemaloh_lundayeh_dictionary,ngoor tawar,answer a call,definition
kemaloh_lundayeh_dictionary,nengoor,"replied, answered by someone",definition
kemaloh_lundayeh_dictionary,Inoor muh tawar nidih feh?,Have you answered his call?,sentence
kemaloh_lundayeh_dictionary,inoor,"replied, answered by someone",definition
kemaloh_lundayeh_dictionary,mekoor,can be answered (a call),word
kemaloh_lundayeh_dictionary,mekoor,able to answer a call,word
kemaloh_lundayeh_dictionary,koor,the answer to a call,definition
kemaloh_lundayeh_dictionary,oor,a serving spoon,word
kemaloh_lundayeh_dictionary,ngoor,scoop rice from pot onto plate or leaf,definition
kemaloh_lundayeh_dictionary,nengoor,someone scooped rice from the pot,definition
kemaloh_lundayeh_dictionary,inoor,rice was scooped out by someone,definition
kemaloh_lundayeh_dictionary,Inoor idey luba' dih feh?,Who scooped out the rice?,sentence
kemaloh_lundayeh_dictionary,nekoor,was able to scoop rice,definition
kemaloh_lundayeh_dictionary,mekoor,can be scooped (boiled rice),definition
kemaloh_lundayeh_dictionary,oos,an expression of dissatisfaction,definition
kemaloh_lundayeh_dictionary,ngeruat,take out,word
kemaloh_lundayeh_dictionary,ngeruding,negotiate,word
kemaloh_lundayeh_dictionary,ngerueik,"squeal, cry (pig)",word
kemaloh_lundayeh_dictionary,ngeruey,shave a piece of rattan with a knife,definition
kemaloh_lundayeh_dictionary,ngeruwey,shave a piece of rattan with a knife,definition
kemaloh_lundayeh_dictionary,ngerufaa',use or wear clothing until old or unusable,word
kemaloh_lundayeh_dictionary,ngerufang,pinch or fork out,word
kemaloh_lundayeh_dictionary,ngerufen,do community work,word
kemaloh_lundayeh_dictionary,ngerufey,poison someone with rufey,definition
kemaloh_lundayeh_dictionary,ngerufit,pick up something using forceps,word
kemaloh_lundayeh_dictionary,ngerufun,pile stones or other round objects,word
kemaloh_lundayeh_dictionary,ngerufung,burn something to ashes,word
kemaloh_lundayeh_dictionary,ngerugag,hurry someone,word
kemaloh_lundayeh_dictionary,ngeruget,curl something or make something unruly (like hair),definition
kemaloh_lundayeh_dictionary,"ngeruh, buen",the smell of blood,definition
kemaloh_lundayeh_dictionary,Bura' feh ngeruh buen urat mineh?,Why does your cut smell of blood?,sentence
kemaloh_lundayeh_dictionary,Mengeruh buen butung kerubau neh.,The body of the dead buffalo smells of blood.,sentence
kemaloh_lundayeh_dictionary,ngeruiid,pull or drag a long object (rattan or rope),definition
kemaloh_lundayeh_dictionary,ngeruiid,attract. ngeruiid niat.. attract the heart,definition
kemaloh_lundayeh_dictionary,ngerukat,uproot a plant (tapioca),word
kemaloh_lundayeh_dictionary,ngerukub,shelter beneath the wings (a hen with chicks),definition
kemaloh_lundayeh_dictionary,ngerupi',see ngerefi',redirect
kemaloh_lundayeh_dictionary,ngerur,tie things,word
kemaloh_lundayeh_dictionary,ngerurung,clean inside of a bottle with a brush,definition
kemaloh_lundayeh_dictionary,ngerurung,make paper or a leaf into a conical shape,definition
kemaloh_lundayeh_dictionary,ngerut,see nerut,redirect
kemaloh_lundayeh_dictionary,ngeruwey,shave piece of rattan with a knife,definition
kemaloh_lundayeh_dictionary,ngeruey,shave piece of rattan with a knife,definition
kemaloh_lundayeh_dictionary,ngeruying,"assist, help someone to do a manual job. ngeruyung ngeneu' lati'.. help someone to work on the farm",definition
kemaloh_lundayeh_dictionary,ngesa',see ngasa',redirect
kemaloh_lundayeh_dictionary,ngesabeng,prevent,word
kemaloh_lundayeh_dictionary,ngesabeng,disturb; distract,word
kemaloh_lundayeh_dictionary,ngeseb,"burn, roast something",word
kemaloh_lundayeh_dictionary,ngesul,exchange labour between families of an engaged or married couple,definition
kemaloh_lundayeh_dictionary,ngesut,"walk through thick bush, a fire or a crowd",definition
kemaloh_lundayeh_dictionary,ngesuut,see ngeneu' isuut,redirect
kemaloh_lundayeh_dictionary,nget,see ngeit,redirect
kemaloh_lundayeh_dictionary,ngetaa,see ngataa,redirect
kemaloh_lundayeh_dictionary,ngetaban,see naban,redirect
kemaloh_lundayeh_dictionary,ngetad,see ngatad,redirect
kemaloh_lundayeh_dictionary,ngetakaa,see nakaa,redirect
kemaloh_lundayeh_dictionary,ngetalaa,sort things so that only each kind or type is gathered in one corner,definition
kemaloh_lundayeh_dictionary,ngetangal,see nangal,redirect
kemaloh_lundayeh_dictionary,ngetecan,see nacan,redirect
kemaloh_lundayeh_dictionary,ngetelen,see nelen,redirect
kemaloh_lundayeh_dictionary,ngeten,set a trap in position,definition
kemaloh_lundayeh_dictionary,tumen,set a trap in position,definition
kemaloh_lundayeh_dictionary,ngeteng,pin or button a shirt,word
kemaloh_lundayeh_dictionary,ngetep,bite or sting,word
kemaloh_lundayeh_dictionary,ngeterur,lay eggs (hen),word
kemaloh_lundayeh_dictionary,ngetetek,see netek,redirect
kemaloh_lundayeh_dictionary,ngetipaa,see nifaa,redirect
kemaloh_lundayeh_dictionary,ngeto,make peace. ngeto erur.. rest,definition
kemaloh_lundayeh_dictionary,ngetoot,scare or frighten,word
kemaloh_lundayeh_dictionary,ngetudo,make someone sit or settle down,definition
kemaloh_lundayeh_dictionary,nudo,make someone sit or settle down,definition
kemaloh_lundayeh_dictionary,ngetueh,strengthen,word
kemaloh_lundayeh_dictionary,ngetueh,harden,word
